timestamp,latitude,longitude,expected_latitude,expected_longitude,time_taken_at_location,deviation,stopped
2024-01-01 16:35:00,35.05577825429632,-115.39372710929797,34.78863681257248,-116.1194617695615,208,no,no
2024-01-01 16:40:00,34.66167928223145,-117.15228528103827,37.687281353115615,-117.23525751576393,176,yes,yes
2024-01-01 16:45:00,34.91629800283184,-115.23601837004544,34.234673132303925,-117.0561613794839,48,no,yes
2024-01-01 16:50:00,36.32652106190309,-117.34478283922361,35.740651374719235,-117.72554482482626,148,yes,no
2024-01-01 16:55:00,36.24477313647225,-117.96145571645653,37.71399624609676,-114.58132097005128,183,no,no
2024-01-01 17:00:00,34.46166861053755,-115.29703519431399,34.94735933164943,-114.65621138346349,36,no,no
2024-01-01 17:05:00,36.158371106440235,-117.25161648655369,34.279866626098595,-116.52564584158127,268,no,no
2024-01-01 17:10:00,37.35119219406754,-116.78057426418326,37.726369114904806,-114.62367858835832,257,no,yes
2024-01-01 17:15:00,37.04317715806077,-117.08412034924737,35.711880541096136,-116.67076104651545,133,yes,yes
2024-01-01 17:20:00,35.24298464130054,-114.8135812128192,35.0958999914162,-117.23687917450393,141,yes,no
2024-01-01 17:25:00,36.11747951257846,-117.59207100488445,35.544762270063266,-116.4797911154086,172,yes,yes
2024-01-01 17:30:00,37.52352953781053,-117.9132968844017,35.44565687016783,-114.05568698816978,242,no,no
2024-01-01 17:35:00,34.19764718815768,-115.69839601072457,37.423514483649384,-116.20687940542705,111,no,no
2024-01-01 17:40:00,34.131897326601425,-117.4280027812223,36.02304536556573,-117.46984191177388,111,no,yes
2024-01-01 17:45:00,37.99863669636546,-114.30250583935204,35.67186841479605,-117.11814704942805,189,yes,yes
2024-01-01 17:50:00,37.050555169978665,-115.04269334813002,37.76746287048338,-115.34832263303348,141,no,yes
2024-01-01 17:55:00,34.25450797978556,-117.14057869722969,35.347565535840495,-116.51029508263497,41,no,no
2024-01-01 18:00:00,37.82957046207022,-116.71050771824176,34.33921172972914,-116.30325954871236,115,yes,no
2024-01-01 18:05:00,37.72893361030117,-115.89261981167782,37.690403946834905,-117.40226386015625,286,yes,no
2024-01-01 18:10:00,35.207351904850526,-117.76455653079016,37.322224606784246,-114.74784453052663,219,no,no
2024-01-01 18:15:00,37.5545487938109,-115.3881568038302,36.62083038777533,-114.954681652415,173,yes,no
2024-01-01 18:20:00,36.62933290097193,-116.75030489509942,37.60122398930963,-114.24593985284652,221,yes,no
2024-01-01 18:25:00,35.48841955910513,-114.06056633229828,37.82902390856504,-117.26377895016402,299,no,no
2024-01-01 18:30:00,34.16877491435547,-117.33328912558561,34.426122555961925,-115.39516586705057,228,yes,yes
2024-01-01 18:35:00,37.01871494579635,-114.41474755527669,34.00602768385694,-117.25730951492322,188,no,yes
2024-01-01 18:40:00,35.96872279982641,-115.4979646936413,35.5746229692386,-114.28685693156143,46,no,yes
2024-01-01 18:45:00,36.301594918164284,-117.57154704879319,37.62614547283028,-116.06535003305517,293,no,no
2024-01-01 18:50:00,37.66455663246008,-116.16434818365423,34.238322561762665,-117.6745336443788,44,no,no
2024-01-01 18:55:00,34.270909556364245,-117.17209604514842,34.01865676728813,-117.69950907028017,247,yes,yes
2024-01-01 19:00:00,37.79035148861571,-114.36820096386138,34.06885233569966,-116.90420713116687,80,yes,no
2024-01-01 19:05:00,34.57864597502554,-116.14295858675186,34.537218733001744,-116.07386711247294,92,no,yes
2024-01-01 19:10:00,37.52834243399697,-117.34054106510972,37.99297740670225,-115.18188559430443,102,yes,no
2024-01-01 19:15:00,36.43080476826467,-114.17843657014886,36.438828606012585,-114.19320506648984,221,no,no
2024-01-01 19:20:00,34.71781828021958,-114.9436667617053,37.18478543088996,-114.9438398504632,288,yes,no
2024-01-01 19:25:00,36.4775015455286,-117.83623574053608,36.902369882311525,-114.75256262941679,207,yes,yes
2024-01-01 19:30:00,35.987626621049436,-115.72036962439036,34.146229193796884,-115.42526398429592,115,yes,no
2024-01-01 19:35:00,34.025774774465795,-117.7462138077034,36.43589724487311,-117.88608518278632,196,yes,no
2024-01-01 19:40:00,36.1787064019426,-115.38850059844879,35.492011185067476,-117.79431418109745,181,no,yes
2024-01-01 19:45:00,34.12680956635119,-114.15728029149696,37.11876999504852,-116.47399423624876,156,yes,yes
2024-01-01 19:50:00,34.581722658903836,-116.90731708167462,35.57489591497845,-116.5024564912975,261,yes,yes
2024-01-01 19:55:00,36.53214622423282,-114.42496090075097,37.90414430943461,-117.5979446842596,295,no,no
2024-01-01 20:00:00,35.056555807790446,-114.1618888433035,36.992612107382314,-116.57087958112568,282,no,yes
2024-01-01 20:05:00,35.54828951642376,-116.29305006234863,34.248518673671335,-115.27714031829895,215,yes,yes
2024-01-01 20:10:00,34.33015166248168,-117.54557146948517,36.264887980378866,-114.58174437909969,148,yes,no
2024-01-01 20:15:00,36.12384318378406,-116.8078746370617,35.449760586091394,-117.14843058604644,291,yes,yes
2024-01-01 20:20:00,36.82654349288016,-116.47574922036371,34.127456705678675,-117.54115079597864,273,yes,no
2024-01-01 20:25:00,35.73851368532404,-117.54121263078132,37.909895829363776,-115.07959972224462,131,yes,no
2024-01-01 20:30:00,36.347211479833746,-114.76126046172483,34.77042055140384,-117.33611964761432,254,yes,no
2024-01-01 20:35:00,37.8827858373881,-116.74668853394567,34.561736136680025,-114.55373577002675,269,no,no
2024-01-01 20:40:00,35.679266180944936,-114.72889588674464,35.586648698503204,-117.93296148972561,145,yes,yes
2024-01-01 20:45:00,36.877467556896704,-117.80186188099091,34.845493225873376,-117.77624071219526,291,no,no
2024-01-01 20:50:00,36.57442105491823,-114.45592740314262,34.9157688650421,-116.29794633936825,263,no,no
2024-01-01 20:55:00,35.74788819434038,-117.65302849009709,37.55614642944467,-117.64947612249713,246,yes,yes
2024-01-01 21:00:00,37.06753369840086,-116.13732848121997,35.33222169149291,-114.12825851439219,220,yes,yes
2024-01-01 21:05:00,37.43279650904922,-115.19278620882928,34.47589792566119,-117.4160255452524,231,no,yes
2024-01-01 21:10:00,34.158460538505835,-115.53055258806171,37.57868860132215,-116.01497445171844,199,yes,no
2024-01-01 21:15:00,35.765135478837166,-115.38327684144689,37.9823653143002,-117.7176956570159,197,no,no
2024-01-01 21:20:00,37.57298946003343,-115.09297360918166,36.329447371829794,-117.4616018195445,281,no,yes
2024-01-01 21:25:00,34.76341428136021,-116.853761704173,37.69493196594953,-117.97873886803214,192,no,no
2024-01-01 21:30:00,37.16967157350347,-115.37570563239369,36.64280286563205,-115.10238647705505,245,no,yes
2024-01-01 21:35:00,36.22735461010941,-115.33853321483454,36.164462856399794,-117.75189263658162,76,no,no
2024-01-01 21:40:00,34.85623411295065,-115.03602231651463,36.67538264427264,-114.08998520875542,124,no,no
2024-01-01 21:45:00,37.47964845543506,-114.08714677729695,36.864672728003384,-114.60799953946011,156,yes,no
2024-01-01 21:50:00,35.956864461199274,-114.15531206762698,37.46527725547988,-116.79322658286472,168,yes,yes
2024-01-01 21:55:00,34.73706602680185,-114.1088186511465,34.23664461439548,-115.12119812530831,288,no,yes
2024-01-01 22:00:00,35.545438566045576,-114.75056673716017,36.51494754139763,-117.53953600008204,191,yes,yes
2024-01-01 22:05:00,37.973597201297665,-117.58822090075748,34.09163899889663,-117.4106033609332,183,no,no
2024-01-01 22:10:00,35.36899916824467,-116.20703975144956,34.71573078293142,-115.4849271649777,255,no,no
2024-01-01 22:15:00,37.19452751061733,-117.40599296515946,36.205698017355985,-114.78401156078039,145,no,yes
2024-01-01 22:20:00,34.04932700176227,-114.04473029691229,37.24613841621122,-116.77726290928925,138,no,yes
2024-01-01 22:25:00,37.456119650681,-117.63897083570934,35.38334089280594,-114.09654654523689,97,yes,no
2024-01-01 22:30:00,37.5263497154677,-116.16773945791104,37.285428367278335,-117.51392605969247,246,no,no
2024-01-01 22:35:00,36.89379884730527,-114.50319825802748,35.70017356406008,-117.21838546297333,296,no,yes
2024-01-01 22:40:00,35.586892611238014,-115.74379878714981,37.70424238900991,-116.63578643727926,273,yes,no
2024-01-01 22:45:00,36.94263516589541,-117.27298235816473,35.14504205718991,-115.97694081910736,216,yes,yes
2024-01-01 22:50:00,35.83333628237918,-115.99505184889546,37.9880041211925,-116.18956100389738,31,no,no
2024-01-01 22:55:00,34.211892421588466,-117.94394179128994,34.69147716179272,-116.47229412098012,159,no,no
2024-01-01 23:00:00,35.80609266370569,-116.19729876127971,37.104263664555305,-114.06706639963056,88,yes,yes
2024-01-01 23:05:00,35.140610726586395,-115.96983163135977,35.32911704975839,-115.28834077491113,91,no,no
2024-01-01 23:10:00,36.29809786766218,-114.81674606088205,37.60722496959842,-117.23199140685296,85,no,no
2024-01-01 23:15:00,35.56316029070905,-116.58125112478243,35.52025387195492,-114.2242299328505,196,no,no
2024-01-01 23:20:00,36.53889737547572,-115.53372505003509,36.445711294128934,-114.78887696500391,244,yes,no
2024-01-01 23:25:00,37.49563703972552,-117.91961137447214,36.11939666488722,-114.9665029546034,153,no,no
2024-01-01 23:30:00,36.64371433966561,-115.654276318594,36.93427844063808,-116.5893008784366,82,no,yes
2024-01-01 23:35:00,35.65004503308846,-116.69729247783707,37.82931917088013,-116.37470663824317,253,yes,no
2024-01-01 23:40:00,35.97747156880142,-117.87929462609617,36.59931848030021,-115.00049701563233,211,yes,no
2024-01-01 23:45:00,37.44567229790084,-115.97105465105895,34.09700602937912,-116.29278812995693,41,no,yes
2024-01-01 23:50:00,37.71791680083048,-116.73553495836762,36.19632902376168,-115.38657145505137,108,no,no
2024-01-01 23:55:00,34.54870979648247,-116.86117586595238,35.20783067236891,-116.04565263817716,144,no,yes
2024-01-02 00:00:00,35.40565274064391,-117.04668000497401,34.364168296140704,-117.17659448149605,157,yes,yes
2024-01-02 00:05:00,37.44284564153327,-114.98243052644943,35.35260088843276,-115.82640856210878,228,no,no
2024-01-02 00:10:00,35.6391634599718,-115.13070479501982,36.789462471147296,-117.12277183630819,214,no,yes
2024-01-02 00:15:00,36.704792573438176,-117.26173472513818,34.71943812906018,-115.89196386196333,206,no,no
2024-01-02 00:20:00,37.15083422714431,-115.15724108349968,36.215157213484765,-114.61097103330201,234,yes,no
2024-01-02 00:25:00,34.94252219083285,-114.17345715473603,36.00109625397935,-115.10008304435712,238,no,no
2024-01-02 00:30:00,36.05742108706177,-115.59112278687464,34.38748159134234,-115.72675919733678,56,no,yes
2024-01-02 00:35:00,34.749993322086674,-117.55131147928104,37.74502184996504,-114.82250155596066,64,no,no
2024-01-02 00:40:00,36.9118177451447,-115.29036021254257,36.83720082554733,-115.26357749554256,152,no,no
2024-01-02 00:45:00,34.480305304092525,-116.05439461691125,37.472627618725255,-115.33487243962706,215,no,yes
2024-01-02 00:50:00,35.51432873593468,-116.19104632383691,37.08684613390901,-114.13047015460668,76,yes,yes
2024-01-02 00:55:00,34.56251997844723,-116.14836652732103,34.40767943828066,-117.09473221441236,144,no,no
2024-01-02 01:00:00,37.94731245823427,-117.95595185902398,34.37584799765122,-114.83581257746513,268,no,yes
2024-01-02 01:05:00,37.64920301715346,-115.44668467051311,35.32151627380784,-115.68888489821468,229,yes,yes
2024-01-02 01:10:00,35.66303800331244,-117.59277489199366,36.39068041974568,-117.50703002159796,39,no,yes
2024-01-02 01:15:00,37.496702745703615,-117.49526035717552,34.84067009107473,-116.55381296998894,102,no,yes
2024-01-02 01:20:00,35.082221965902654,-116.31021374374295,35.635214525883924,-117.58133605756755,85,yes,no
2024-01-02 01:25:00,37.12912478431619,-115.14397394744013,36.96858236409553,-115.48082871142869,197,yes,yes
2024-01-02 01:30:00,37.34313437591767,-114.31269397942555,36.375568480963715,-114.05346637411901,283,no,yes
2024-01-02 01:35:00,35.28849199943794,-117.69720371126667,37.71093165794234,-117.93873706440128,63,yes,no
2024-01-02 01:40:00,36.48616742249839,-117.63094862410978,37.54351048128998,-114.83659458020969,70,yes,no
2024-01-02 01:45:00,37.1042170109396,-117.54003507392657,36.137983459008545,-117.39063362665073,45,no,no
2024-01-02 01:50:00,36.951071077928816,-115.96813523590983,37.638327026811545,-117.51106510301246,171,no,no
2024-01-02 01:55:00,36.447046328573634,-116.14343707814064,34.838097203081766,-115.62392533729081,82,yes,yes
2024-01-02 02:00:00,36.06667745308704,-114.13038009867623,37.02448669974277,-116.44052232370795,135,yes,yes
2024-01-02 02:05:00,36.29677678927664,-117.6273171275922,35.6917924932977,-116.47000382282101,156,yes,no
2024-01-02 02:10:00,35.76525852013034,-114.84363702401559,34.74491698399355,-117.70886101311021,73,yes,no
2024-01-02 02:15:00,37.926027936451796,-117.78059264496292,37.90380577066439,-117.50498727878457,211,no,no
2024-01-02 02:20:00,35.902401735923426,-114.20415675019964,37.58363935056852,-115.73064074444535,124,no,yes
2024-01-02 02:25:00,37.45851005007565,-114.82827522114874,36.0127054308487,-115.54888919357452,138,no,yes
2024-01-02 02:30:00,37.6594818062548,-115.1355131811286,34.06988547393982,-115.59577943438251,82,no,no
2024-01-02 02:35:00,35.87171776798444,-115.50691012188683,35.57020497439919,-117.43167781439402,132,yes,no
2024-01-02 02:40:00,37.33314250083536,-116.71750593553904,36.488180175700556,-116.83881724786237,150,no,no
2024-01-02 02:45:00,35.01052157576516,-117.06260645527209,37.093410390887556,-114.13485305070137,114,yes,yes
2024-01-02 02:50:00,34.67530275869238,-116.74353018849982,35.085434099782006,-117.81016189360722,79,yes,yes
2024-01-02 02:55:00,34.414522631485106,-116.94332286691875,35.581175981965565,-116.39529692680611,166,yes,yes
2024-01-02 03:00:00,37.634409715580844,-114.3242845691199,34.85829621102264,-116.54199627379344,206,no,no
2024-01-02 03:05:00,36.02411948132885,-115.7725024980098,34.617735099114405,-116.54805729229524,194,yes,no
2024-01-02 03:10:00,36.55860615269056,-115.57769069704415,35.157357369370324,-114.71152524433616,77,yes,yes
2024-01-02 03:15:00,37.776966605119725,-117.46928083284655,36.44203478639448,-115.88353424399459,99,yes,yes
2024-01-02 03:20:00,36.21254690501004,-115.0816255682339,36.62654615288431,-114.31613948889262,256,no,no
2024-01-02 03:25:00,36.22296550645602,-117.83891472465302,34.03916291843077,-115.49955958817267,173,no,yes
2024-01-02 03:30:00,35.744452183613056,-115.50897711213793,37.33170355779526,-117.21268872587395,69,no,yes
2024-01-02 03:35:00,37.33326021717805,-117.56743616337856,36.94662003732782,-117.72654836328266,279,no,yes
2024-01-02 03:40:00,35.04754779618484,-115.81035506897697,37.5196610512697,-117.45839478191046,177,yes,no
2024-01-02 03:45:00,37.55899567797804,-116.6843109533281,36.6046098628158,-116.90818886441909,65,no,yes
2024-01-02 03:50:00,36.912774112514356,-117.62065225240188,37.454383919300014,-115.16760914453613,265,no,no
2024-01-02 03:55:00,34.626764600074864,-114.5526624237469,36.36166519666745,-115.7957112280968,264,yes,no
2024-01-02 04:00:00,37.42110003006367,-115.02999222041403,37.96102634398184,-117.8042163655957,94,no,no
2024-01-02 04:05:00,35.35363284141986,-115.22923085617902,34.76186403132158,-117.16693003547309,40,yes,yes
2024-01-02 04:10:00,34.72552462463093,-117.98081781812078,36.579363720565375,-117.12108312255444,209,yes,no
2024-01-02 04:15:00,37.81531007982309,-117.73245043016861,37.60751039344669,-117.8902769365743,133,no,no
2024-01-02 04:20:00,34.63809934801856,-115.23268704104487,37.66483633273856,-117.29351129557361,272,yes,yes
2024-01-02 04:25:00,36.40000046333192,-114.50740382650241,34.379611518497676,-115.59869590114319,203,yes,no
2024-01-02 04:30:00,37.84185303050927,-115.84012654292366,34.526210299473526,-116.83846381207984,133,no,no
2024-01-02 04:35:00,34.77879958028357,-115.05809341737552,34.506495016382026,-116.7428680272227,203,no,no
2024-01-02 04:40:00,34.42561232190736,-114.07555757642545,36.30010882974719,-116.01352496774584,242,no,no
2024-01-02 04:45:00,37.897304866517715,-115.53279041474107,36.889465251264625,-115.76690003795979,41,no,yes
2024-01-02 04:50:00,34.40449411175114,-115.36938510509609,34.55501408740243,-116.66489757571014,57,no,yes
2024-01-02 04:55:00,36.66657147851046,-114.7693952769895,36.52191141810023,-115.93962515792414,93,yes,no
2024-01-02 05:00:00,37.29130730982482,-114.2977791263765,36.928367978985634,-114.65589082412231,170,no,yes
2024-01-02 05:05:00,37.83175633213851,-116.68108331509502,36.33409028644939,-114.88105632111726,253,yes,no
2024-01-02 05:10:00,36.201499492036184,-117.24263670232911,34.631897792725304,-116.25259171971045,66,no,no
2024-01-02 05:15:00,34.99659564810919,-115.45592498204307,37.07461819444016,-117.03504992438705,298,no,no
2024-01-02 05:20:00,37.61880588016327,-117.8092087940855,36.68201063785752,-117.25404932540593,34,yes,no
2024-01-02 05:25:00,35.195989490529925,-115.62315794255187,34.31178540908643,-116.69412470566378,205,no,yes
